Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,latitude,longitude
3386935,"January 1, 2026",Texas,Houston,Live Oak St and Elgin St,0,5,0,0,0,N/A,29.7608026,-95.3695062
3386476,"December 30, 2025",California,Los Angeles (Commerce),4700 block of Telegraph Rd,1,3,0,0,0,N/A,34.000403,-118.1596826
3384449,"December 28, 2025",Florida,Fort Lauderdale,217 SW 2nd St,0,5,0,0,0,N/A,26.1241631,-80.1435862
3384390,"December 28, 2025",Arizona,Phoenix,W Washington St and N 1st Ave,0,4,0,0,1,N/A,33.448204,-112.0725848
3384354,"December 28, 2025",Illinois,Chicago,400 block of N LaSalle Dr,1,3,0,0,0,N/A,41.883229,-87.632398
3384784,"December 27, 2025",Texas,El Paso (Socorro),10100 Cyan Vly,1,3,0,0,0,N/A,31.635746,-106.274372
3383858,"December 26, 2025",District of Columbia,Washington,1245 5th St NW,0,5,0,0,0,N/A,38.8920621,-77.0199124
3383349,"December 26, 2025",California,San Jose,842 S First St,1,3,0,0,0,N/A,37.3347943,-121.8881448
3383073,"December 25, 2025",California,Lancaster,E Angela Ct and 11th St E,1,4,0,0,0,N/A,34.6974724,-118.1445207
3382466,"December 24, 2025",Illinois,Chicago,7059 S Halsted St,1,3,0,0,0,N/A,41.883229,-87.632398
3382818,"December 24, 2025",Mississippi,Greenwood,308 E Market St,2,2,0,0,0,N/A,33.521468,-90.192849
3384434,"December 24, 2025",Alabama,Jacksonville,720 Lynn Dr SE,0,4,0,0,0,N/A,33.816553,-85.761223
3382812,"December 24, 2025",Colorado,Aurora,1800 Billings St,2,3,0,0,0,N/A,39.7129336,-104.8195761
3382473,"December 23, 2025",Georgia,Albany,1700 block of W Broad Ave,1,4,0,0,0,N/A,31.57846,-84.155875
3381708,"December 20, 2025",California,Oakland,MacArthur Blvd and 72nd Ave,0,4,0,0,2,N/A,37.804828,-122.27248
3379775,"December 20, 2025",Florida,Jacksonville,1200 block of Arlingwood Ave,0,5,0,0,0,N/A,30.325968,-81.65676
3376484,"December 15, 2025",Maryland,Baltimore,Mayfield Ave and Belair Rd,1,4,0,0,0,N/A,39.290443,-76.612333
3375757,"December 14, 2025",Ohio,Cleveland,3547 E 93rd St,1,3,0,0,0,N/A,41.5051414,-81.6914575
3375380,"December 14, 2025",North Carolina,Greenville,3016 S Memorial Dr,0,4,0,0,0,N/A,35.611332,-77.3741
3375293,"December 14, 2025",New York,Brooklyn,2929 Atlantic Ave,0,6,0,0,0,N/A,40.692529,-73.990996
3374690,"December 13, 2025",Rhode Island,Providence,184 Hope St,2,8,0,0,0,N/A,41.824461,-71.412747
3373304,"December 10, 2025",New Jersey,Newark,790 Clinton Ave,2,2,0,0,0,N/A,40.731507,-74.1743877
3371246,"December 8, 2025",Montana,Columbus,N/A,2,2,0,0,1,N/A,45.636875,-109.252401
3371075,"December 7, 2025",Florida,Clearwater,1270 S Highland Ave,1,4,0,0,0,N/A,27.963991,-82.799957
3370550,"December 7, 2025",California,San Jose,2200 block of Lincoln Ave,1,3,0,0,0,N/A,37.3347943,-121.8881448
3370518,"December 6, 2025",Texas,Dallas,2984 W Wheatland Rd Ste B,1,4,0,0,0,N/A,32.7779765,-96.7962148
3370354,"December 6, 2025",Michigan,Muskegon,Jackson Ave and McLaren St,2,3,0,0,0,N/A,43.2342259,-86.2465608
3370170,"December 6, 2025",Maryland,Baltimore,1800 block of McHenry St,2,2,0,0,0,N/A,39.290443,-76.612333
3369496,"December 5, 2025",South Carolina,Union,683 Rice Ave Ext,0,4,0,0,0,N/A,34.7212902,-81.6260352
3367022,"December 1, 2025",Minnesota,Saint Paul,1055 4th St E,0,4,0,0,0,N/A,44.94441,-93.09327
3365899,"November 29, 2025",California,Stockton,1943 Lucile Ave,4,11,0,0,0,N/A,37.957541,-121.292451
3361663,"November 24, 2025",Texas,Dallas,2026 Commerce St,1,3,1,0,0,N/A,32.7779765,-96.7962148
3362005,"November 23, 2025",Tennessee,Union City,202 Railroad St,1,3,0,0,0,N/A,36.425674,-89.057086
3360571,"November 23, 2025",Arizona,Phoenix,1950 W Baseline Rd,1,3,0,0,1,N/A,33.448204,-112.0725848
3360052,"November 22, 2025",Texas,Houston,15200 block of Vandalia Way,1,5,0,0,0,N/A,29.7608026,-95.3695062
3359972,"November 21, 2025",Illinois,Chicago,175 N State St,0,7,0,0,0,N/A,41.883229,-87.632398
3356624,"November 15, 2025",Mississippi,Mantee,Cousin Rd,0,5,0,0,0,N/A,33.7310705,-89.0520148
3355968,"November 16, 2025",Florida,Jacksonville,A Philip Randolph Blvd,0,4,0,0,0,N/A,30.325968,-81.65676
3356122,"November 15, 2025",New Mexico,Las Cruces,2400 block of Bugatti Dr,1,3,0,0,0,N/A,32.3161471,-106.780637
3356033,"November 15, 2025",New Jersey,Newark,300 block of Chancellor Ave,2,3,0,0,0,N/A,40.731507,-74.1743877
3355592,"November 15, 2025",Kansas,Carbondale,11200 S Topeka Ave,0,5,1,0,0,N/A,38.819046,-95.686836
3351503,"November 8, 2025",California,San Francisco,Great Hwy and Fulton St,0,5,0,0,0,N/A,37.7800771,-122.4201615
3350555,"November 7, 2025",Delaware,Wilmington,4th St and Lombard St,0,5,0,0,0,N/A,39.7444318,-75.5451003
3346875,"November 2, 2025",California,Winnetka,Saticoy St and Oso Ave,0,4,0,0,0,N/A,34.208332,-118.575388
3346630,"November 2, 2025",Ohio,Cincinnati,1905 Elm St,0,4,0,0,0,N/A,39.12711,-84.51439
3346551,"November 1, 2025",Florida,Gretna,181 Beech Ave,1,4,0,0,0,N/A,30.619666,-84.656791
3345850,"November 2, 2025",California,Elk Grove,8409 Elk Grove Florin Rd,1,3,0,0,0,N/A,38.418131,-121.39326
3345956,"November 2, 2025",Ohio,Akron,900 block of Top Of The Hill Dr,0,8,0,0,0,N/A,41.084821,-81.515607
3345889,"November 2, 2025",District of Columbia,Washington,2335 Bladensburg Rd NE,0,5,0,0,0,N/A,38.8920621,-77.0199124
3345818,"November 2, 2025",Illinois,Chicago,3400 block of N Clark St,0,4,0,0,0,N/A,41.883229,-87.632398
3345842,"November 1, 2025",California,Sacramento,3300 block of Paumanok Way,0,4,0,0,0,N/A,38.5769347,-121.4949523
3345920,"November 1, 2025",Arizona,Tucson,W Drexel Rd and S 12th Ave,1,3,0,0,0,N/A,32.221878,-110.971225
3345289,"October 31, 2025",Texas,San Antonio,1200 block of Lee Hall St,0,4,0,0,0,N/A,29.4251712,-98.494614
3345666,"November 1, 2025",Connecticut,New Haven,Church St and Chapel St,1,3,0,0,0,N/A,41.3082517,-72.9241605
3345118,"October 31, 2025",Oklahoma,Oklahoma City,NW 11th St and N Rockwell Ave,0,5,0,0,0,N/A,35.468494,-97.521264
3344791,"October 31, 2025",Washington,Snoqualmie,N/A,1,3,0,0,1,N/A,47.527207,-121.824195
3342227,"October 26, 2025",Tennessee,Nashville,600 block of Cleveland St,0,4,0,0,0,N/A,36.1663493,-86.7790541
3341621,"October 26, 2025",Washington,Pasco,5500 block of Robert Wayne Dr,0,5,0,0,0,N/A,46.2415353,-119.1173881
3341164,"October 26, 2025",Pennsylvania,Lincoln University,1570 Baltimore Pike,1,6,0,0,0,N/A,39.810058,-75.927391
3340387,"October 25, 2025",North Carolina,Maxton,298 Dixon Dr,2,11,0,0,0,N/A,34.7364693,-79.3510696
3340194,"October 24, 2025",District of Columbia,Washington,600 block of Howard Pl NW,0,5,0,0,2,N/A,38.8920621,-77.0199124
3337769,"October 20, 2025",Delaware,Dover,100 block of Mifflin Rd,0,4,0,0,0,N/A,39.1588277,-75.5211386
3336659,"October 19, 2025",Alabama,Pinson,AL-75 and Clay-Palmerdale Rd,0,4,0,0,1,N/A,33.688946,-86.68267
3335652,"October 18, 2025",Mississippi,Gautier,Ladnier Rd,1,3,0,0,3,N/A,30.388194,-88.639133
3336200,"October 20, 2025",California,Buena Park,Beach Blvd and Commonwealth Ave,0,4,0,0,0,N/A,33.862771,-118.002516
3335450,"October 18, 2025",Texas,Dallas,900 block of N Haskell Ave,0,4,0,0,2,N/A,32.7779765,-96.7962148
3335079,"October 18, 2025",Ohio,Cleveland,7025 Fleet Ave,2,2,0,0,0,N/A,41.5051414,-81.6914575
3334880,"October 17, 2025",Pennsylvania,Norristown,2544 W Main St,0,6,0,0,0,N/A,40.123164,-75.333718
3334403,"October 17, 2025",Texas,Mabank,7000 block of Broken Bow Dr,3,2,0,1,0,N/A,32.365507,-96.10128
3334505,"October 17, 2025",Oklahoma,Oklahoma City,N Rockwell Ave and NW 16th St,0,4,0,0,3,N/A,35.468494,-97.521264
3334113,"October 17, 2025",Illinois,Chicago,1100 block of N Dearborn St,0,4,0,0,0,N/A,41.883229,-87.632398
3330656,"October 12, 2025",Kansas,Wichita,E Morris St and S Clifton Ave,0,4,0,0,0,N/A,37.6860234,-97.335571
3331319,"October 10, 2025",South Carolina,Kingstree,Jericho Rd,0,4,0,0,0,N/A,33.664215,-79.828628
3317906,"September 19, 2025",Oregon,Portland,8220 SE Harrison St,0,5,0,0,0,N/A,45.516018,-122.681425
3285455,"August 11, 2025",Oregon,Grants Pass,230 Hussey Ln,4,0,1,0,0,N/A,42.4407359,-123.3261019
3329781,"October 12, 2025",Texas,Dallas,8300 La Prada Dr,1,4,0,0,0,N/A,32.7779765,-96.7962148
3329440,"October 12, 2025",South Carolina,Saint Helena Island,7 Dr Martin Luther King Jr Dr,4,20,0,0,0,N/A,32.38686,-80.56066
3329357,"October 12, 2025",South Carolina,Anderson,208 W Franklin St,2,3,0,0,0,N/A,34.49987,-82.651189
3328483,"October 10, 2025",Ohio,Youngstown,300 block of Willis Ave,0,4,0,0,0,N/A,41.09832,-80.650648
3328758,"October 10, 2025",Mississippi,Leland,400 block of Main St,6,10,0,0,0,N/A,33.4058981,-90.8972094
3323482,"October 5, 2025",Texas,Fort Worth,3005 Bledsoe St,1,5,0,0,0,N/A,32.749904,-97.330339
3326623,"October 8, 2025",Missouri,Saint Louis,5900 block of Wells Ave,1,4,0,0,0,N/A,38.635355,-90.2009855
3326263,"October 7, 2025",Minnesota,Minneapolis,420 S 4th St,1,3,0,0,0,N/A,44.9774859,-93.2643669
3323489,"October 4, 2025",Alabama,Mobile,1441 Navco Rd,1,4,0,0,0,N/A,30.688943,-88.044822
3323336,"October 4, 2025",Alabama,Montgomery,Bibb St and Commerce St,2,14,0,0,0,N/A,32.376542,-86.2996608
3323281,"October 4, 2025",Michigan,Saginaw,3357 E Holland Rd,1,3,0,0,0,N/A,43.419547,-83.946359
3322765,"October 4, 2025",Texas,Angleton,22679 State Hwy 288,2,2,0,0,1,N/A,29.164485,-95.431726
3321243,"September 30, 2025",Tennessee,Nashville,S 6th St and Sylvan St,1,3,0,0,0,N/A,36.1663493,-86.7790541
3320275,"October 1, 2025",Georgia,Atlanta,2157 Lenox Rd,0,4,0,0,0,N/A,33.748547,-84.391502
3319064,"September 28, 2025",Alabama,Selma,1200 Woodrow Ave,1,3,0,0,0,N/A,32.4312167,-87.032392
3318495,"September 28, 2025",Michigan,Highland Park,14201 2nd Ave,0,4,0,0,0,N/A,42.405023,-83.096685
3317588,"September 28, 2025",Texas,Eagle Pass,794 Lucky Eagle Dr,2,6,0,0,1,N/A,28.7060416,-100.5004951
3317486,"September 28, 2025",Michigan,Grand Blanc,4285 McCandlish Rd,2,8,1,0,0,N/A,42.9247767,-83.6225927
3317532,"September 28, 2025",Louisiana,New Orleans,100 block of Bourbon St,1,3,0,0,0,N/A,29.9517634,-90.0746168
3317255,"September 27, 2025",North Carolina,Southport,150 Yacht Basin Dr,3,8,0,0,1,N/A,33.924004,-78.020868
3316718,"September 27, 2025",North Carolina,Raleigh,2600 block of E Millbrook Rd,0,4,0,0,0,N/A,35.7813033,-78.6416795
3316678,"September 27, 2025",Louisiana,Alexandria,7500 US-71,0,4,0,0,0,N/A,31.2931001,-92.4632837
3278132,"August 3, 2025",California,Fresno,3938 E Ashcroft Ave,0,4,0,0,1,N/A,36.731654,-119.785856
3314438,"September 24, 2025",Texas,El Paso,N Raynor St and Montana Ave,0,4,0,0,0,N/A,31.7601062,-106.4922918
3314225,"September 23, 2025",California,Hemet,400 block of Steiner Dr,1,3,0,0,0,N/A,33.747562,-116.967316
3313554,"September 22, 2025",Texas,El Paso,10700 Montana Ave,0,5,0,0,0,N/A,31.7601062,-106.4922918
3311924,"September 20, 2025",Michigan,Kalamazoo,2730 W Michigan Ave,0,4,0,0,1,N/A,42.289777,-85.584682
3313413,"September 20, 2025",North Carolina,Burlington (Green Level),W Simpson Rd and Florence Rd,0,5,0,0,0,N/A,36.122203,-79.349586
3312027,"September 21, 2025",Indiana,Indianapolis,7038 Shore Terrace,2,5,0,0,0,N/A,39.76845,-86.156212
3312054,"September 21, 2025",North Carolina,Rocky Mount,2129 Benvenue Rd,1,4,0,0,0,N/A,35.939032,-77.800239
3311577,"September 20, 2025",Louisiana,Shreveport,1600 block of Poland Ave,2,6,0,0,0,N/A,32.51425,-93.7477715
3311721,"September 19, 2025",Nebraska,Omaha,3247 N 42nd St,0,4,0,0,0,N/A,41.258652,-95.937195
3310864,"September 18, 2025",California,Antioch,1821 A St,2,2,0,0,0,N/A,38.016907,-121.813771
3311161,"September 18, 2025",Florida,Jacksonville,I-10 and I-95,1,3,0,0,0,N/A,30.325968,-81.65676
3310815,"September 18, 2025",Georgia,Atlanta,942 Hank Aaron Dr SE,0,4,0,0,0,N/A,33.748547,-84.391502
3309664,"September 17, 2025",Pennsylvania,Spring Grove,1879 Haar Rd,3,1,1,0,0,N/A,39.880861,-76.864639
3308426,"September 15, 2025",Minnesota,Minneapolis,28th Ave S and E Lake St,0,8,0,0,0,N/A,44.9774859,-93.2643669
3307983,"September 15, 2025",Minnesota,Minneapolis,E Lake St and Stevens Ave,0,5,0,0,0,N/A,44.9774859,-93.2643669
3306639,"September 12, 2025",Illinois,Chicago,6600 block of S Halsted St,0,4,0,0,0,N/A,41.883229,-87.632398
3305393,"September 11, 2025",Florida,Tampa,6000 block of Woodville St,1,5,0,0,0,N/A,27.947423,-82.458776
3304563,"September 9, 2025",California,San Francisco,1555 Burke St,0,6,0,0,0,N/A,37.7800771,-122.4201615
3304605,"September 8, 2025",California,Santa Ana,400 S Susan St,1,3,0,0,0,N/A,33.749738,-117.869781
3303232,"September 7, 2025",Tennessee,Memphis,Rosewind Cir,0,4,0,0,0,N/A,35.1433781,-90.0521356
3303073,"September 7, 2025",Ohio,Cleveland,1051 W 10th St,0,5,0,0,0,N/A,41.5051414,-81.6914575
3302748,"September 7, 2025",Texas,Cleveland,2843 County Rd 5018,1,5,0,0,0,N/A,30.341049,-95.077473
3302041,"September 6, 2025",Virginia,Portsmouth,Manly St and Dahlia St S,1,3,0,0,0,N/A,36.833873,-76.297735
3297408,"August 29, 2025",Florida,Fort Lauderdale,657 NW 9th St,0,4,0,0,0,N/A,26.1241631,-80.1435862
3300931,"September 3, 2025",Missouri,Kansas City,Harrison St and E Armour Blvd,0,5,0,0,0,N/A,39.099792,-94.578559
3299148,"September 1, 2025",New York,Bronx,686 Allerton Ave,1,4,0,0,0,N/A,40.8261532,-73.9203351
3298615,"September 1, 2025",Illinois,Chicago,3600 block of S Cottage Grove Ave,0,5,0,0,0,N/A,41.883229,-87.632398
3297880,"August 31, 2025",Illinois,Chicago,2700 block of W Haddon Ave,0,4,0,0,0,N/A,41.883229,-87.632398
3298204,"August 30, 2025",Mississippi,Jackson,5600 block of Dogwood Trail,2,2,0,0,0,N/A,32.302897,-90.183488
3297889,"August 30, 2025",Illinois,Chicago Heights,400 block of W 14th St,1,4,0,0,0,N/A,41.501481,-87.641605
3297867,"August 30, 2025",Illinois,Chicago,3500 block of S State St,0,7,0,0,0,N/A,41.883229,-87.632398
3297573,"August 29, 2025",New York,Syracuse (Geddes),1002 State Fair Blvd,0,4,0,0,0,N/A,43.048697687212,-76.17915330883
3294737,"August 27, 2025",Minnesota,Minneapolis,509 W 54th St,2,18,1,0,0,N/A,44.9774859,-93.2643669
3294369,"August 26, 2025",Minnesota,Minneapolis,E 29th St and Clinton Ave,1,6,0,0,0,N/A,44.950065000425,-93.271561038341
3294361,"August 26, 2025",California,Los Angeles,8501 S Figueroa St,0,5,0,0,0,N/A,33.960886268858,-118.283015442213
3292906,"August 24, 2025",Missouri,Kansas City,E 13th St and Grand Blvd,2,3,0,0,0,N/A,39.098549009812,-94.580960997651
3293218,"August 24, 2025",Maryland,Hagerstown,11205 John F Kennedy Dr,0,4,0,0,0,N/A,39.62274841481,-77.676064920461
3292691,"August 23, 2025",New York,Bronx,Burke Ave and Wickham Ave,1,4,0,0,4,N/A,40.874405987968,-73.84003496442
3292107,"August 22, 2025",Florida,Perry,500 S Warner Ave,2,2,0,0,1,N/A,30.103558776948,-83.59503234904
3292026,"August 22, 2025",New York,Bronx,1401 Overing St,0,4,0,0,0,N/A,40.839382037911,-73.843845209965
3289583,"August 18, 2025",West Virginia,Mount Carbon,Adena Dr,1,3,1,0,0,N/A,38.144408976042,-81.292258665498
3288499,"August 17, 2025",Virginia,Richmond,1700 block of Clarkson Rd,1,3,0,0,0,N/A,37.49079467274,-77.481229211968
3288282,"August 17, 2025",New York,Brooklyn,903 Franklin Ave,1,11,2,0,0,N/A,40.667777909277,-73.958872414175
3290521,"August 17, 2025",Mississippi,Prentiss,84 Young Rd,1,4,0,0,0,N/A,31.568816400495,-89.945731878491
3290307,"August 16, 2025",Washington,Grandview,Apricot Rd and County Line Rd,0,5,0,0,0,N/A,46.23644699633,-119.873352991358
3288024,"August 16, 2025",Indiana,Indianapolis,3100 block of Brouse Ave,0,5,0,0,0,N/A,39.81449224167,-86.122782505212
3288736,"August 16, 2025",Michigan,Saginaw,S 23rd St and Perkins St,0,5,0,0,0,N/A,43.421822014927,-83.906681986482
3288301,"August 16, 2025",Illinois,Chicago,2400 block of W Jackson Blvd,0,4,0,0,0,N/A,41.877561036329,-87.688075000223
3284255,"August 11, 2025",Illinois,Chicago,700 block of E 43rd St,0,5,0,0,0,N/A,41.816829277475,-87.607709673336
3283186,"August 10, 2025",Illinois,Chicago,100 block of N La Crosse Ave,1,5,0,0,0,N/A,41.913339245627,-87.748136979393
3283977,"August 10, 2025",Mississippi,Jackson,357 N Mart Plaza,0,8,0,0,0,N/A,32.351084012702,-90.173279042436
3283199,"August 10, 2025",Illinois,Chicago,4500 block of W Wilcox St,0,4,0,0,0,N/A,41.878677858359,-87.739399523227
3283060,"August 9, 2025",Maryland,Baltimore,5101 Queensbury Ave,1,5,0,0,0,N/A,39.350111884694,-76.671712927833
3282825,"August 9, 2025",Texas,Midland,610 E Industrial Ave,0,4,0,0,1,N/A,31.998200524598,-102.067497876504
3281735,"August 7, 2025",Ohio,Cleveland,1900 block of N Taylor Rd,2,2,0,0,1,N/A,41.536715933364,-81.569429381634
3280275,"August 6, 2025",Georgia,Fort Stewart,594 Vanguard Rd,0,5,0,0,1,N/A,31.907456993082,-81.609946974372
3278590,"August 4, 2025",California,Los Angeles,E 14th Pl and Paloma St,2,6,0,0,0,N/A,34.028621015152,-118.249738029321
3278919,"August 3, 2025",Virginia,Virginia Beach,4900 block of Gulfstream Cir,0,4,0,0,0,N/A,36.816905592274,-76.155387098302
3278049,"August 3, 2025",Iowa,Iowa City,600 block of E Court St,0,4,0,0,2,N/A,41.656580066858,-91.526356530044
3278491,"August 2, 2025",Nebraska,Omaha,3501 N 30th St,0,6,0,1,1,N/A,41.290612323811,-95.95644614471
3277877,"August 2, 2025",Illinois,Harvey,14400 block of Des Plaines St,0,5,1,1,0,N/A,41.626866164144,-87.638972331759
3276908,"August 1, 2025",Montana,Anaconda,819 E 3rd St,4,0,0,0,1,N/A,46.12626587326,-112.9422018551
3276476,"July 30, 2025",Georgia,Atlanta,2479 Abner Terrace NW,0,4,0,0,0,N/A,33.801402456035,-84.468047127346
3275972,"July 30, 2025",Pennsylvania,Philadelphia,728 S 55th St,0,6,0,0,1,N/A,39.948711702576,-75.234637975336
3276738,"July 29, 2025",Tennessee,Tiptonville,Carrington Rd,4,0,0,0,1,N/A,36.400619966588,-89.410889451838
3273804,"July 28, 2025",Michigan,Detroit,3344 Puritan Ave,2,2,0,0,1,N/A,42.410284007159,-83.13460602571
3273521,"July 28, 2025",Nevada,Reno,2500 E 2nd St,3,3,1,0,0,N/A,39.523266162501,-119.781018448892
3273423,"July 28, 2025",Georgia,Atlanta,349 Edgewood Ave,1,10,0,0,1,N/A,33.754166617875,-84.376152131882
3273958,"July 28, 2025",New York,New York (Manhattan),345 Park Ave,4,2,1,0,0,N/A,40.75812858099,-73.972852339024
3273353,"July 27, 2025",Indiana,Indianapolis,3900 block of Hornickel Dr,0,5,0,0,0,N/A,39.829573582424,-85.96089866783
3273527,"July 27, 2025",Colorado,Denver,20th St and Market St,0,4,0,0,1,N/A,39.753607609195,-104.993459091053
3274001,"July 27, 2025",Michigan,Flint,3241 Industrial Ave,1,4,0,0,0,N/A,43.04526586615,-83.687390841731
3272738,"July 27, 2025",Illinois,Mount Vernon,600 block of S 15th St,2,5,0,0,3,N/A,38.310404085847,-88.908857110803
3273415,"July 27, 2025",Illinois,Chicago,700 block of S Springfield Ave,0,4,0,0,0,N/A,41.871256097489,-87.722923755361
3272694,"July 26, 2025",Pennsylvania,Philadelphia,1900 block of W Hunting Park Ave,2,2,0,0,1,N/A,40.013061379632,-75.15999508287
3273390,"July 26, 2025",Mississippi,Yazoo City,Leach St,0,4,0,0,0,N/A,32.841653335858,-90.428784940607
3271342,"July 24, 2025",Georgia,Atlanta,279 Oak Dr,1,5,0,0,0,N/A,33.63485831224,-84.397382744577
3271477,"July 24, 2025",Pennsylvania,Philadelphia,2300 block of N Lambert St,0,4,0,0,0,N/A,39.990029702211,-75.166475315972
3269743,"July 23, 2025",California,Needles,1900 block of Erin Dr,1,3,0,0,0,N/A,34.838570028357,-114.619988121694
3267641,"July 20, 2025",Mississippi,Waynesboro,Turner St and Grey St,0,5,0,0,0,N/A,31.677252003773,-88.652510032362
3266723,"July 20, 2025",Illinois,Chicago,4935 W Ferdinand St,0,4,0,0,0,N/A,41.889327853867,-87.749517042073
3266713,"July 19, 2025",Tennessee,Cordova,71 Fern Glade Cove,1,4,0,0,0,N/A,35.122935932653,-89.755351650415
3266988,"July 19, 2025",Arkansas,Little Rock,1800 Broadway St,0,4,0,0,1,N/A,34.731489696881,-92.279020823668
3266574,"July 19, 2025",Ohio,Cleveland,16400 block of Highview Ave,1,3,0,0,0,N/A,41.427628479712,-81.565381680282
3265909,"July 19, 2025",Illinois,Chicago,8200 block of S Houston Ave,1,3,0,0,0,N/A,41.745049448233,-87.550346421785
3264154,"July 15, 2025",New York,Bronx,E 187th St and Park Ave,0,4,0,0,0,N/A,40.858391020847,-73.89299199632
3261500,"July 13, 2025",Kentucky,Lexington,5899 Old Richmond Rd,2,3,1,0,0,N/A,37.939828260774,-84.405399525727
3262173,"July 13, 2025",Texas,Houston,6502 Dixie Dr,2,15,0,0,0,N/A,29.679390638917,-95.3136314523
3261407,"July 13, 2025",North Carolina,Charlotte,300 N College St,1,5,0,0,3,N/A,35.227972578829,-80.839081025142
3261161,"July 12, 2025",Wisconsin,Milwaukee,618 N Water St,2,3,0,0,1,N/A,43.037863668538,-87.908838245975
3261223,"July 12, 2025",Texas,Round Rock,1401 A W Grimes Blvd,2,2,0,0,0,N/A,30.498594059841,-97.65545548762
3261477,"July 12, 2025",Pennsylvania,Easton,100 block of Wilkes Barre St,0,6,0,0,2,N/A,40.681010763207,-75.206549462981
3261096,"July 12, 2025",Tennessee,Chattanooga,6900 Ty Hi Dr,0,4,0,0,0,N/A,35.059215070242,-85.152147219122
3260230,"July 8, 2025",Idaho,Burley,723 E 14th St,4,0,0,0,1,N/A,42.535320544865,-113.78463433766
3255423,"July 7, 2025",Ohio,Akron,700 E Exchange St,0,5,0,0,0,N/A,41.07027878569,-81.497913283062
3254794,"July 7, 2025",Pennsylvania,Philadelphia,N 62nd St and Vine St,0,4,0,0,0,N/A,39.967073015853,-75.243775004169
3255922,"July 7, 2025",California,Los Angeles,10305 Main St,0,4,0,0,0,N/A,33.942666861202,-118.274048901291
3254764,"July 7, 2025",Pennsylvania,Philadelphia,1500 block of S Etting St,3,9,0,0,3,N/A,39.933238497156,-75.190235460319
3254338,"July 6, 2025",Louisiana,Natchitoches,300 block of Keyser Ave,1,5,0,0,2,N/A,31.753653728114,-93.080641181391
3254122,"July 6, 2025",Ohio,Toledo,159 Matzinger Rd,2,2,0,0,0,N/A,41.704323995721,-83.542211020152
3253874,"July 5, 2025",Hawaii,Honolulu,Palamea Ln,0,4,0,0,0,N/A,21.327612466325,-157.86944433511
3253521,"July 5, 2025",Texas,Dallas,S Good Latimer Expy and Canton St,1,4,0,1,1,N/A,32.781631994425,-96.786485983425
3253096,"July 5, 2025",New York,Albany,300 block of Livingston Ave,0,5,0,0,0,N/A,42.664896639072,-73.760693789086
3253594,"July 5, 2025",Texas,Lubbock,2902 Parkway Dr,0,5,1,0,0,N/A,33.598177304304,-101.805031319058
3253722,"July 5, 2025",Missouri,Saint Louis,N 9th St and Chambers St,1,3,0,0,0,N/A,38.646743012893,-90.189007013193
3254389,"July 5, 2025",Alabama,Talladega,1509 Old Shocco Rd,4,0,0,0,1,N/A,33.437486158902,-86.15141965814
3253940,"July 5, 2025",California,San Francisco,100 block of Harbor Rd,1,4,0,0,0,N/A,37.732714353366,-122.378631650983
3254494,"July 5, 2025",Washington,Sedro Woolley,697 Pacific St,1,5,0,0,0,N/A,48.503786464456,-122.230236708294
3253085,"July 5, 2025",Massachusetts,Brockton,May St,0,6,0,0,0,N/A,42.079871660695,-70.979277780546
3253102,"July 5, 2025",Pennsylvania,Philadelphia,1136 S 11th St,0,8,0,0,1,N/A,39.936151525114,-75.161782744264
3253021,"July 5, 2025",Illinois,Chicago,2700 block of S California Blvd,0,4,0,0,0,N/A,41.841833403693,-87.694526375368
3253050,"July 5, 2025",Indiana,Indianapolis,W Washington St and S Illinois St,2,5,0,0,4,N/A,39.767117979828,-86.159915004931
3253569,"July 5, 2025",Ohio,Cleveland,11501 Buckeye Rd,1,5,0,0,0,N/A,41.482122634296,-81.6044647906
3253812,"July 4, 2025",California,Los Angeles,626 W 99th St,0,4,0,0,0,N/A,33.946274264691,-118.285652472771
3253257,"July 4, 2025",New York,Albany,333 Madison Ave,1,3,0,0,3,N/A,42.650371888955,-73.763704157324
3252972,"July 4, 2025",Illinois,Chicago,4859 S Justine St,0,7,0,0,0,N/A,41.80511080744,-87.663413857884
3252547,"July 4, 2025",Ohio,Columbus,827 Wilson Ave,1,5,0,0,0,N/A,39.948708307905,-82.96769785833
